Protein family,Layer,Correlation,P value
PF10576,0,0.13257660248487602,0.0
PF10576,1,0.13045257690070203,0.0
PF10576,2,0.10886982491965885,0.0
PF10576,3,0.08858218835457038,3.1753584015999414e-265
PF10576,4,0.10040677045667738,0.0
PF10576,5,0.07926028893843905,1.343525752350793e-212
PF10576,6,0.06798950246709003,7.50482083353615e-157
PF10576,7,0.06544370625695903,1.8932963751043006e-145
PF10576,8,0.04582472546614793,3.194624467170251e-72
PF10576,9,0.049336820591187956,1.9737840451324143e-83
PF10576,10,0.04934931160594818,1.7945616220263773e-83
PF10576,11,0.044177405110768016,3.001731860787207e-67
