Protein family,Layer,Correlation,P value
PF12172,0,0.13612051871964762,4.781799053090878e-37
PF12172,1,0.086996542077981,5.279829551388586e-16
PF12172,2,0.05998660681078515,2.3643755548397143e-08
PF12172,3,0.05255210269250312,1.0082668889242452e-06
PF12172,4,0.04198931393356524,9.377271388567278e-05
PF12172,5,0.009866958522843906,0.3588718695461147
PF12172,6,-0.03175886021017694,0.0031379362368641893
PF12172,7,0.010525535371863749,0.3276983717431736
PF12172,8,0.05099332139377794,2.0873275078521603e-06
PF12172,9,0.05507518386745902,2.9731395293705137e-07
PF12172,10,0.11689122262274386,1.0705105274299375e-27
PF12172,11,0.17687827868000203,1.0022998183352832e-61
