Protein family,Layer,Correlation,P value
PF12872,0,0.09896687179556367,4.715534452288828e-38
PF12872,1,0.06843731216532545,5.260453136637465e-19
PF12872,2,0.09440317768993298,9.172617797575967e-35
PF12872,3,0.08844937351820804,1.0442762927129994e-30
PF12872,4,0.05764006138506351,6.436132326281171e-14
PF12872,5,0.041500190425886506,6.778303067569461e-08
PF12872,6,0.0403536187003517,1.5399327578797925e-07
PF12872,7,0.03659822287809167,1.945435670870488e-06
PF12872,8,0.04596521108412234,2.2562342282153055e-09
PF12872,9,0.05638844752738831,2.204129021182289e-13
PF12872,10,0.053800799126992996,2.584307833207832e-12
PF12872,11,0.05219968291450491,1.1206674847692067e-11
