Protein family,Layer,Correlation,P value
PF12172,0,0.10519211982064959,1.0331547454110181e-22
PF12172,1,0.10890412225589541,3.089272202057436e-24
PF12172,2,0.10920885472235536,2.303358019632454e-24
PF12172,3,0.08518116607053117,2.1027805997254316e-15
PF12172,4,0.07662824793015471,9.616259403198025e-13
PF12172,5,0.04908742598903506,4.942257234511444e-06
PF12172,6,0.028110306477525236,0.00893850437057113
PF12172,7,0.005613089421539734,0.6017079446198828
PF12172,8,0.008753122374533732,0.41568028992020256
PF12172,9,0.008616494766987665,0.4229967327591586
PF12172,10,0.017190894271920065,0.10990056908866591
PF12172,11,0.045163625600168754,2.648548158531274e-05
