Protein family,Layer,Correlation,P value
PF03147,0,-0.013182309410409774,0.20573334109042532
PF03147,1,0.022226542950449825,0.03286552259994907
PF03147,2,-0.05148146489074751,7.621065602449044e-07
PF03147,3,-0.026231367879690097,0.011792181764187467
PF03147,4,0.02649788067481095,0.010962304808071163
PF03147,5,0.10971515982271197,4.416956219458965e-26
PF03147,6,0.07931118384064484,2.4431139158982423e-14
PF03147,7,0.013111376427314391,0.2081837015445008
PF03147,8,-0.05967614684801849,9.85284643396253e-09
PF03147,9,-0.02910962648795652,0.005194190687800584
PF03147,10,-0.0002926298353359353,0.9775914430842967
PF03147,11,0.051301456007325316,8.328144510329664e-07
