Protein family,Layer,Correlation,P value
PF07677,0,0.17014029773484834,2.124132307450934e-242
PF07677,1,0.11540707688211481,9.483479793092426e-112
PF07677,2,0.1311404922633963,5.376431027342985e-144
PF07677,3,0.12651277360292998,4.513839036825497e-134
PF07677,4,0.09282739572634113,8.345670965110045e-73
PF07677,5,0.0693878711588421,2.134881112304535e-41
PF07677,6,0.05339481804999201,3.553530363398478e-25
PF07677,7,0.05161377945227909,1.2523729936825849e-23
PF07677,8,0.03903980420966772,3.553887736624354e-14
PF07677,9,0.03454075019505183,2.0462725881567844e-11
PF07677,10,0.02744765053974841,1.0058124800056729e-07
PF07677,11,0.016154892753923056,0.0017235295852131448
