Protein family,Layer,Correlation,P value
PF07498,0,0.09687789605074415,5.644059528100002e-24
PF07498,1,0.0897044740538465,9.0138970249542e-21
PF07498,2,0.11431613945192073,8.599564761584773e-33
PF07498,3,0.1017921933579395,2.600110989819906e-26
PF07498,4,0.07770749318977048,5.826831910027825e-16
PF07498,5,0.03735119885555836,0.00010214831835910623
PF07498,6,0.012395482710888292,0.19738740457953818
PF07498,7,0.014956235375223333,0.1198613803245181
PF07498,8,0.022332360991536303,0.020201363529313558
PF07498,9,0.02195123532918479,0.022433921938465474
PF07498,10,0.030693309034642773,0.0014105313927766374
PF07498,11,0.04132270748661699,1.7164713404512694e-05
