Protein family,Layer,Correlation,P value
PF12172,0,0.11817534061445159,2.8196907458338513e-28
PF12172,1,0.07324881212395913,9.083933435513014e-12
PF12172,2,0.04000448624563607,0.0001981455849993366
PF12172,3,0.06245460985900888,6.132113768222139e-09
PF12172,4,0.0518098597150666,1.4294192793939525e-06
PF12172,5,0.056116561598434755,1.7680888748381158e-07
PF12172,6,0.04222043618529812,8.576768681422928e-05
PF12172,7,0.09746257051526315,1.0432760466034349e-19
PF12172,8,0.17092616076549128,1.057100167798614e-57
PF12172,9,0.1899273712259777,4.672979366025629e-71
PF12172,10,0.22199344120126865,4.949814636066042e-97
PF12172,11,0.23342931555905647,2.282804169054682e-107
