Protein family,Layer,Correlation,P value
PF12872,0,0.08154034719845368,2.480354695132742e-26
PF12872,1,0.043581665455445825,1.445664786885549e-08
PF12872,2,0.058118049893079095,3.994326147409195e-14
PF12872,3,0.06331511177076646,1.7420510737923624e-16
PF12872,4,0.06062522271512745,3.071866051785644e-15
PF12872,5,0.05609933864260914,2.9181211620920414e-13
PF12872,6,0.04778241413727113,5.138871911276246e-10
PF12872,7,0.04763088962138521,5.825776961685772e-10
PF12872,8,0.04672766504583521,1.220959744632422e-09
PF12872,9,0.04078966757167735,1.1299956310671197e-07
PF12872,10,0.042764394531120554,2.6745930307764724e-08
PF12872,11,0.04782416543401405,4.963928034648344e-10
