Protein family,Layer,Correlation,P value
PF00699,0,0.2042068481174365,0.0
PF00699,1,0.11764943237680264,5.7579070999116915e-264
PF00699,2,0.15221901266355076,0.0
PF00699,3,0.1317694123925693,0.0
PF00699,4,0.10056679891989868,4.380379668410001e-193
PF00699,5,0.09484646330987322,7.074851373453644e-172
PF00699,6,0.1146026584254861,1.7158013185453716e-250
PF00699,7,0.1202984373712556,5.626185193490356e-276
PF00699,8,0.11739402342849073,8.011712325114198e-263
PF00699,9,0.1382860886121657,0.0
PF00699,10,0.12366168627377776,1.275715581519812e-291
PF00699,11,0.154556738366837,0.0
