Protein family,Layer,Correlation,P value
PF03147,0,-0.009425244472895911,0.3656133026604672
PF03147,1,0.029573838859398748,0.00452091672984782
PF03147,2,-0.027752779501075197,0.007712152620513899
PF03147,3,0.022256845754851037,0.03262793340344824
PF03147,4,0.08087889004973661,7.481746125851552e-15
PF03147,5,0.12679274503601787,2.4369005757876026e-34
PF03147,6,0.09612527282877334,2.283133225707419e-20
PF03147,7,0.028716025105074018,0.005834631059999962
PF03147,8,-0.030531664113757025,0.003375189200801868
PF03147,9,0.031727141034105844,0.0023178506910809765
PF03147,10,0.08037478315646471,1.0973404681208472e-14
PF03147,11,0.16363546343598576,2.508337135493085e-56
