Protein family,Layer,Correlation,P value
PF00484,0,0.3237496029370138,0.0
PF00484,1,0.2958253443389298,0.0
PF00484,2,0.3158153363588039,0.0
PF00484,3,0.2691072959705637,0.0
PF00484,4,0.15103718712027636,0.0
PF00484,5,0.0883602158339766,2.9561362947589183e-110
PF00484,6,0.06545894389986409,2.9560761857002356e-61
PF00484,7,0.060703640018508365,6.442821162420794e-53
PF00484,8,0.06171606749558141,1.2202962135826032e-54
PF00484,9,0.06442329728836213,2.1891350795795234e-59
PF00484,10,0.060288924486432,3.209826221473103e-52
PF00484,11,0.06046213595789784,1.6435450401431054e-52
