Protein family,Layer,Correlation,P value
PF03463,0,0.07322561136046438,1.9163739199177656e-70
PF03463,1,0.035667340161893914,5.921239112175169e-18
PF03463,2,0.04185570138787085,3.931365559064816e-24
PF03463,3,0.08463073284854325,1.5174885044997402e-93
PF03463,4,0.07731653512100774,2.4141688057823173e-78
PF03463,5,0.09403707584264154,3.904087244341735e-115
PF03463,6,0.06734328161318567,7.689233614154568e-60
PF03463,7,0.04278549613139717,3.824708806259605e-25
PF03463,8,0.016190338466043595,8.919969648257623e-05
PF03463,9,-0.00022375627182604537,0.9568173592481657
PF03463,10,-0.014057811481710163,0.0006687362541245122
PF03463,11,0.012183538096856825,0.003193586670294537
