Protein family,Layer,Correlation,P value
PF07677,0,0.15510573890906165,2.6084051559361522e-201
PF07677,1,0.10515673306484857,5.2618965890519355e-93
PF07677,2,0.1156945588014462,2.6644562236449717e-112
PF07677,3,0.11721585936636715,3.0517254523202377e-115
PF07677,4,0.08851938060219568,2.395235979673624e-66
PF07677,5,0.062187178187664116,1.4212391584044788e-33
PF07677,6,0.04291348471798714,8.16823842672762e-17
PF07677,7,0.027117411205984432,1.4283007527730768e-07
PF07677,8,0.02327452428079712,6.310217954089753e-06
PF07677,9,0.023355126378932115,5.860460046241646e-06
PF07677,10,0.015700830349408997,0.0023187107776249413
PF07677,11,0.01430614098513762,0.005512686855183868
