Protein family,Layer,Correlation,P value
PF12872,0,0.09506700429976797,3.1174188731976775e-35
PF12872,1,0.07184583064734007,8.653365246521344e-21
PF12872,2,0.06656482971318774,4.619512946353863e-18
PF12872,3,0.09612475186966579,5.4972164381503006e-36
PF12872,4,0.12849258300484545,3.887153067165862e-63
PF12872,5,0.14579611603811782,6.088714572095817e-81
PF12872,6,0.12726210905030932,5.8576332736580455e-62
PF12872,7,0.1092076736910053,5.281174161144781e-46
PF12872,8,0.07657954015122682,2.0780247051217965e-23
PF12872,9,0.04976945384385394,9.571904626791479e-11
PF12872,10,0.030703223440672594,6.55004409916412e-05
PF12872,11,0.04643250117150909,1.550379040858478e-09
