Protein family,Layer,Correlation,P value
PF03463,0,0.12110702973439183,3.4692592654770263e-190
PF03463,1,0.09927395093802878,3.7411320582520006e-128
PF03463,2,0.11861883597698478,1.758124899460435e-182
PF03463,3,0.09550981800281172,1.0063303211084273e-118
PF03463,4,0.056271166651981445,2.7247354694209475e-42
PF03463,5,0.027605791921693497,2.36134027486269e-11
PF03463,6,0.014358191153269357,0.0005112587630004851
PF03463,7,0.009441144546775589,0.02232695544781869
PF03463,8,-0.0012740571355714418,0.7578423710185633
PF03463,9,-0.0067118146580853535,0.10432400583034285
PF03463,10,-0.009103167604353653,0.027597202987093592
PF03463,11,-0.009417731489789858,0.022661542811971584
