Protein family,Layer,Correlation,P value
PF07677,0,0.1584508364188288,4.1644619351998864e-210
PF07677,1,0.07407471154218596,5.997957743844359e-47
PF07677,2,0.07574036313490859,5.219854795291015e-49
PF07677,3,0.10105338019821408,5.339919705017572e-86
PF07677,4,0.10747466921054316,4.3441567624981017e-97
PF07677,5,0.1234745264865408,9.343486291516249e-128
PF07677,6,0.13106667327250288,7.79260512953426e-144
PF07677,7,0.14175081921603117,3.846931262726884e-168
PF07677,8,0.12725833487273533,1.2037076019919552e-135
PF07677,9,0.1435146556371762,2.4125002466418444e-172
PF07677,10,0.12614268650390056,2.7060550040546807e-133
PF07677,11,0.13285153979028688,9.290806720195302e-148
