Protein family,Layer,Correlation,P value
PF13377,0,0.1964778512434787,3.676935788754555e-39
PF13377,1,0.17416975396306725,5.173108867801782e-31
PF13377,2,0.18056411988858712,3.0482352043764964e-33
PF13377,3,0.14716722151200168,1.6155945467024558e-22
PF13377,4,0.11297731049011231,7.528131512347395e-14
PF13377,5,0.08169227906993883,6.695036127155401e-08
PF13377,6,0.017454409958557442,0.2494245721115197
PF13377,7,0.0273534975827913,0.07105114176445006
PF13377,8,0.021997129186560622,0.14662134971693364
PF13377,9,0.035643889046419276,0.018644228695118788
PF13377,10,0.043520964990700683,0.004066964710066351
PF13377,11,0.05022560053184392,0.0009130566338708542
