Protein family,Layer,Correlation,P value
PF13377,0,0.1383737262819641,4.549025988132964e-20
PF13377,1,0.12178826272348989,7.278283295983827e-16
PF13377,2,0.116637918744685,1.1428230181899157e-14
PF13377,3,0.09139810729010231,1.510913055854425e-09
PF13377,4,0.07368706350915921,1.1240878330589503e-06
PF13377,5,0.03738263011050382,0.013609523287091538
PF13377,6,0.026849474527251484,0.07641511891569752
PF13377,7,0.01644122433002648,0.27797361124633585
PF13377,8,0.023623942011322962,0.11900815822366582
PF13377,9,0.01954216967571294,0.197211751443974
PF13377,10,0.010240555523351402,0.49923087884674433
PF13377,11,0.025007130593541448,0.09889079433736281
