Protein family,Layer,Correlation,P value
PF00484,0,0.3081059362780752,0.0
PF00484,1,0.2749393971385354,0.0
PF00484,2,0.2861254278710645,0.0
PF00484,3,0.2348440043746665,0.0
PF00484,4,0.12914174146063256,3.0045280640601775e-234
PF00484,5,0.06713336332301825,2.4259206465744666e-64
PF00484,6,0.045029789936713506,7.162639850571452e-30
PF00484,7,0.0222856049963964,1.9479732605773427e-08
PF00484,8,0.0026925470196582004,0.4974485612846907
PF00484,9,-0.008483438729043549,0.032531116119042726
PF00484,10,-0.01868797704560367,2.4809535129834044e-06
PF00484,11,-0.028258173746028244,1.0610852520626829e-12
