Protein family,Layer,Correlation,P value
PF04972,0,0.17768703261058108,7.17690538350878e-135
PF04972,1,0.11451168650778802,1.3244048272825246e-56
PF04972,2,0.05746445009479029,2.0858480115021203e-15
PF04972,3,0.08320761654314482,1.2912373813721416e-30
PF04972,4,0.11641341088573695,1.8815339099793694e-58
PF04972,5,0.0950044590774998,1.9556065232145394e-39
PF04972,6,0.03824199185755432,1.2990543228802903e-07
PF04972,7,-0.007420454785307211,0.30584961498753127
PF04972,8,-0.028505601286473798,8.343458607070487e-05
PF04972,9,-0.021999350184291798,0.0023967699727705763
PF04972,10,-0.012534827518427376,0.08367305596633502
PF04972,11,-0.007225353746192259,0.3187419973930211
