Protein family,Layer,Correlation,P value
PF10114,0,0.3897616658788477,0.0
PF10114,1,0.42234656620654787,0.0
PF10114,2,0.39500652694437227,0.0
PF10114,3,0.37026226226113845,0.0
PF10114,4,0.3234134776678052,0.0
PF10114,5,0.22870414072762807,0.0
PF10114,6,0.07330548059697074,1.805790791114788e-46
PF10114,7,0.012884131773316043,0.011990378178756185
PF10114,8,-0.013302403752247003,0.009486697825558957
PF10114,9,-0.012409722451465125,0.015524370237579832
PF10114,10,-0.0070187289045781625,0.17111683806327002
PF10114,11,0.02911293401356537,1.3624770894873189e-08
