Protein family,Layer,Correlation,P value
PF14317,0,0.12185454987725294,1.226358354379501e-66
PF14317,1,0.10773059422758686,2.1223162379276117e-52
PF14317,2,0.09821702859935494,8.223655350828784e-44
PF14317,3,0.05491645603927781,9.292531673351973e-15
PF14317,4,0.047890402973473495,1.4185482478919229e-11
PF14317,5,0.0695733729299142,9.131384863919845e-23
PF14317,6,0.08461039362221846,6.434278019101479e-33
PF14317,7,0.07287643407516761,7.931051479185436e-25
PF14317,8,0.07174997220647096,4.101323284169524e-24
PF14317,9,0.05325481231337405,5.744046314602386e-14
PF14317,10,0.04194921083627039,3.2772465739808963e-09
PF14317,11,0.036660081318057494,2.3348799354901487e-07
