Protein family,Layer,Correlation,P value
PF10576,0,0.13798912825561985,0.0
PF10576,1,0.11353247768414003,0.0
PF10576,2,0.07444049003036166,1.0498895205572918e-187
PF10576,3,0.03980915919794072,6.1028142163681244e-55
PF10576,4,0.015740730491183463,6.798899579068904e-10
PF10576,5,0.006600544000206898,0.009669753958048845
PF10576,6,0.0038406448966553652,0.1321888707008448
PF10576,7,0.009697581704715791,0.0001438166523797558
PF10576,8,0.012711852780943979,6.253895988030796e-07
PF10576,9,0.010754681037714547,2.4875909411078494e-05
PF10576,10,0.01270159229393573,6.385274745468808e-07
PF10576,11,0.0129819749564135,3.597531819560063e-07
