Protein family,Layer,Correlation,P value
PF03463,0,0.12948596738730353,2.420169260295812e-217
PF03463,1,0.12269305492652702,3.493564201842238e-195
PF03463,2,0.15427308274459917,1.030003781365447e-308
PF03463,3,0.1344283108654243,3.066409605910871e-234
PF03463,4,0.09020004195469752,4.744226704246188e-106
PF03463,5,0.06758808448180743,2.8996759134574605e-60
PF03463,6,0.06269156672655933,4.380111320744169e-52
PF03463,7,0.061286327442361295,7.503371924465017e-50
PF03463,8,0.047048517339195205,4.593664817673851e-30
PF03463,9,0.032084578554233904,8.08110107605072e-15
PF03463,10,0.020967579000170416,3.883045569404626e-07
PF03463,11,0.013419767440942245,0.0011635796495465325
