Protein family,Layer,Correlation,P value
PF04972,0,0.1490720623798603,4.60451748617094e-95
PF04972,1,0.07641157049192908,4.5888286286931126e-26
PF04972,2,0.028911482062753433,6.597399918178146e-05
PF04972,3,0.012481482374272265,0.08499733845983228
PF04972,4,-0.01047560354361082,0.14829558443556784
PF04972,5,-0.02906838069444235,6.0201155999301484e-05
PF04972,6,-0.044733478277375366,6.578502013478092e-10
PF04972,7,-0.049514759406200114,8.0991982567555e-12
PF04972,8,-0.03784749559813773,1.7464210512839807e-07
PF04972,9,-0.03148099536464739,1.3916842165249355e-05
PF04972,10,-0.03539734878709704,1.0288191219439043e-06
PF04972,11,-0.02446312626029851,0.0007349579893797874
