Protein family,Layer,Correlation,P value
PF07677,0,0.1500055458997502,2.8236909864978423e-188
PF07677,1,0.08736615384094179,1.1363822024985289e-64
PF07677,2,0.08004974908960782,1.4923871488159905e-54
PF07677,3,0.05595915235984394,1.7066057700214473e-27
PF07677,4,0.011172468916229385,0.03020020624639693
PF07677,5,-0.017902281850302362,0.0005142811557943772
PF07677,6,-0.026477175524998148,2.7871086991641973e-07
PF07677,7,-0.02745371966880729,9.993135656734324e-08
PF07677,8,-0.019236241943166688,0.0001899260746026998
PF07677,9,-0.017916698283095236,0.0005089465823192398
PF07677,10,-0.017133402594895996,0.0008873184589943837
PF07677,11,-0.016471127535599882,0.0013958425369285411
