Protein family,Layer,Correlation,P value
PF00484,0,0.31858109197221957,0.0
PF00484,1,0.2827942627610719,0.0
PF00484,2,0.2990163236193682,0.0
PF00484,3,0.26543885513873205,0.0
PF00484,4,0.16705695242046242,0.0
PF00484,5,0.08629478786249581,3.1152699245281282e-105
PF00484,6,0.04610534931345422,3.0939690335960297e-31
PF00484,7,0.01040609639097768,0.008732424703998896
PF00484,8,0.005398121804045278,0.17373189965982025
PF00484,9,0.010476016540203267,0.008291174244687978
PF00484,10,0.021755866621140964,4.181272289790067e-08
PF00484,11,0.02417923773698713,1.101657857876472e-09
